Year,Code,Area,Industry,Business Count
2010,E09000014,Haringey                      ,Health,480
2010,E09000015,Harrow                        ,Health,515
2010,E09000016,Havering                      ,Health,380
2010,E09000017,Hillingdon                    ,Health,420
2010,E09000018,Hounslow                      ,Health,475
2010,E09000019,Islington                     ,Health,615
2010,E09000020,Kensington and Chelsea        ,Health,560
2010,E09000021,Kingston upon Thames          ,Health,400
2010,E09000022,Lambeth                       ,Health,695
2010,E09000023,Lewisham                      ,Health,530
2010,E09000024,Merton                        ,Health,425
2010,E09000025,Newham                        ,Health,450
2010,E09000026,Redbridge                     ,Health,545
2010,E09000027,Richmond upon Thames          ,Health,500
2010,E09000028,Southwark                     ,Health,755
2010,E09000029,Sutton                        ,Health,410
2010,E09000030,Tower Hamlets                 ,Health,540
2010,E09000031,Waltham Forest                ,Health,475
2010,E09000032,Wandsworth                    ,Health,745
2010,E09000033,Westminster,Health,"1,595"
2009,E09000001,City of London                ,Health,875
2009,E09000002,Barking and Dagenham       ,Health,255
2009,E09000003,Barnet                        ,Health,835
2009,E09000004,Bexley                        ,Health,330
2009,E09000005,Brent                         ,Health,585
2009,E09000006,Bromley                       ,Health,640
2009,E09000007,Camden                     ,Health,160
2009,E09000008,Croydon                       ,Health,765
2009,E09000009,Ealing                        ,Health,570
2009,E09000010,Enfield                       ,Health,595
2009,E09000011,Greenwich                     ,Health,445
2009,E09000012,Hackney                       ,Health,500
2009,E09000013,Hammersmith and Fulham        ,Health,460
2009,E09000014,Haringey                      ,Health,470
2009,E09000015,Harrow                        ,Health,475
2009,E09000016,Havering                      ,Health,385
2009,E09000017,Hillingdon                    ,Health,415
2009,E09000018,Hounslow                      ,Health,465
2009,E09000019,Islington                     ,Health,600
2009,E09000020,Kensington and Chelsea        ,Health,560
2009,E09000021,Kingston upon Thames          ,Health,385
2009,E09000022,Lambeth                       ,Health,685
2009,E09000023,Lewisham                      ,Health,485
2009,E09000024,Merton                        ,Health,395
2009,E09000025,Newham                        ,Health,430
2009,E09000026,Redbridge                     ,Health,510
2009,E09000027,Richmond upon Thames          ,Health,495
2009,E09000028,Southwark                     ,Health,745
2009,E09000029,Sutton                        ,Health,375
2009,E09000030,Tower Hamlets                 ,Health,520
2009,E09000031,Waltham Forest                ,Health,465
2009,E09000032,Wandsworth                    ,Health,715
2009,E09000033,Westminster,Health,"1,570"
2018,E09000001,City of London,"Arts, entertainment, recreation & other services",895
2018,E09000002,Barking and Dagenham,"Arts, entertainment, recreation & other services",270
2018,E09000003,Barnet,"Arts, entertainment, recreation & other services","1,430"
2018,E09000004,Bexley,"Arts, entertainment, recreation & other services",465
2018,E09000005,Brent,"Arts, entertainment, recreation & other services",880
2018,E09000006,Bromley,"Arts, entertainment, recreation & other services","1,040"
2018,E09000007,Camden,"Arts, entertainment, recreation & other services","2,645"
2018,E09000008,Croydon,"Arts, entertainment, recreation & other services",855
2018,E09000009,Ealing,"Arts, entertainment, recreation & other services","1,100"
2018,E09000010,Enfield,"Arts, entertainment, recreation & other services",765
2018,E09000011,Greenwich,"Arts, entertainment, recreation & other services",630
2018,E09000012,Hackney,"Arts, entertainment, recreation & other services","1,495"
2018,E09000013,Hammersmith and Fulham,"Arts, entertainment, recreation & other services","1,080"
2018,E09000014,Haringey,"Arts, entertainment, recreation & other services","1,105"
2018,E09000015,Harrow,"Arts, entertainment, recreation & other services",640
2018,E09000016,Havering,"Arts, entertainment, recreation & other services",500
2018,E09000017,Hillingdon,"Arts, entertainment, recreation & other services",680
2018,E09000018,Hounslow,"Arts, entertainment, recreation & other services",810
2018,E09000019,Islington,"Arts, entertainment, recreation & other services","1,555"
2018,E09000020,Kensington and Chelsea,"Arts, entertainment, recreation & other services","1,215"
2018,E09000021,Kingston upon Thames,"Arts, entertainment, recreation & other services",565
2018,E09000022,Lambeth,"Arts, entertainment, recreation & other services","1,240"
2018,E09000023,Lewisham,"Arts, entertainment, recreation & other services",840
2018,E09000024,Merton,"Arts, entertainment, recreation & other services",670
2018,E09000025,Newham,"Arts, entertainment, recreation & other services",510
2018,E09000026,Redbridge,"Arts, entertainment, recreation & other services",655
2018,E09000027,Richmond upon Thames,"Arts, entertainment, recreation & other services","1,180"
2018,E09000028,Southwark,"Arts, entertainment, recreation & other services","1,405"
2018,E09000029,Sutton,"Arts, entertainment, recreation & other services",495
2018,E09000030,Tower Hamlets,"Arts, entertainment, recreation & other services","1,035"
2018,E09000031,Waltham Forest,"Arts, entertainment, recreation & other services",670
2018,E09000032,Wandsworth,"Arts, entertainment, recreation & other services","1,350"
2018,E09000033,Westminster,"Arts, entertainment, recreation & other services","4,085"
2017,E09000001,City of London,"Arts, entertainment, recreation & other services","1,030"
2017,E09000002,Barking and Dagenham,"Arts, entertainment, recreation & other services",370
2017,E09000003,Barnet,"Arts, entertainment, recreation & other services","1,585"
2017,E09000004,Bexley,"Arts, entertainment, recreation & other services",545
2017,E09000005,Brent,"Arts, entertainment, recreation & other services","1,005"
2017,E09000006,Bromley,"Arts, entertainment, recreation & other services","1,200"
2017,E09000007,Camden,"Arts, entertainment, recreation & other services","2,730"
2017,E09000008,Croydon,"Arts, entertainment, recreation & other services",980
2017,E09000009,Ealing,"Arts, entertainment, recreation & other services","1,260"
2017,E09000010,Enfield,"Arts, entertainment, recreation & other services",915
2017,E09000011,Greenwich,"Arts, entertainment, recreation & other services",740
2017,E09000012,Hackney,"Arts, entertainment, recreation & other services","1,630"
2017,E09000013,Hammersmith and Fulham,"Arts, entertainment, recreation & other services","1,190"
2017,E09000014,Haringey,"Arts, entertainment, recreation & other services","1,295"
2017,E09000015,Harrow,"Arts, entertainment, recreation & other services",755
2017,E09000016,Havering,"Arts, entertainment, recreation & other services",610
2017,E09000017,Hillingdon,"Arts, entertainment, recreation & other services",815
2017,E09000018,Hounslow,"Arts, entertainment, recreation & other services",965
2017,E09000019,Islington,"Arts, entertainment, recreation & other services","1,720"
2017,E09000020,Kensington and Chelsea,"Arts, entertainment, recreation & other services","1,380"
2017,E09000021,Kingston upon Thames,"Arts, entertainment, recreation & other services",635
2017,E09000022,Lambeth,"Arts, entertainment, recreation & other services","1,370"
2017,E09000023,Lewisham,"Arts, entertainment, recreation & other services",950
2017,E09000024,Merton,"Arts, entertainment, recreation & other services",795
2017,E09000025,Newham,"Arts, entertainment, recreation & other services",625
2017,E09000026,Redbridge,"Arts, entertainment, recreation & other services",790
2017,E09000027,Richmond upon Thames,"Arts, entertainment, recreation & other services","1,345"
2017,E09000028,Southwark,"Arts, entertainment, recreation & other services","1,530"
2017,E09000029,Sutton,"Arts, entertainment, recreation & other services",560
2017,E09000030,Tower Hamlets,"Arts, entertainment, recreation & other services","1,170"
2017,E09000031,Waltham Forest,"Arts, entertainment, recreation & other services",770
2017,E09000032,Wandsworth,"Arts, entertainment, recreation & other services","1,560"
2017,E09000033,Westminster,"Arts, entertainment, recreation & other services","4,610"
2016,E09000001,City of London,"Arts, entertainment, recreation & other services",880
2016,E09000002,Barking and Dagenham,"Arts, entertainment, recreation & other services",370
2016,E09000003,Barnet,"Arts, entertainment, recreation & other services","1,600"
2016,E09000004,Bexley,"Arts, entertainment, recreation & other services",540
2016,E09000005,Brent,"Arts, entertainment, recreation & other services",960
2016,E09000006,Bromley,"Arts, entertainment, recreation & other services","1,175"
2016,E09000007,Camden,"Arts, entertainment, recreation & other services","2,705"
2016,E09000008,Croydon,"Arts, entertainment, recreation & other services",970
2016,E09000009,Ealing,"Arts, entertainment, recreation & other services","1,265"
2016,E09000010,Enfield,"Arts, entertainment, recreation & other services",930
2016,E09000011,Greenwich,"Arts, entertainment, recreation & other services",725
2016,E09000012,Hackney,"Arts, entertainment, recreation & other services","1,550"
2016,E09000013,Hammersmith and Fulham,"Arts, entertainment, recreation & other services","1,195"
2016,E09000014,Haringey,"Arts, entertainment, recreation & other services","1,290"
2016,E09000015,Harrow,"Arts, entertainment, recreation & other services",740
2016,E09000016,Havering,"Arts, entertainment, recreation & other services",600
2016,E09000017,Hillingdon,"Arts, entertainment, recreation & other services",790
2016,E09000018,Hounslow,"Arts, entertainment, recreation & other services",965
2016,E09000019,Islington,"Arts, entertainment, recreation & other services","1,690"
2016,E09000020,Kensington and Chelsea,"Arts, entertainment, recreation & other services","1,455"
2016,E09000021,Kingston upon Thames,"Arts, entertainment, recreation & other services",640
2016,E09000022,Lambeth,"Arts, entertainment, recreation & other services","1,370"
2016,E09000023,Lewisham,"Arts, entertainment, recreation & other services",910
2016,E09000024,Merton,"Arts, entertainment, recreation & other services",785
2016,E09000025,Newham,"Arts, entertainment, recreation & other services",625
2016,E09000026,Redbridge,"Arts, entertainment, recreation & other services",770
2016,E09000027,Richmond upon Thames,"Arts, entertainment, recreation & other services","1,350"
2016,E09000028,Southwark,"Arts, entertainment, recreation & other services","1,500"
2016,E09000029,Sutton,"Arts, entertainment, recreation & other services",545
2016,E09000030,Tower Hamlets,"Arts, entertainment, recreation & other services","1,115"
2016,E09000031,Waltham Forest,"Arts, entertainment, recreation & other services",730
2016,E09000032,Wandsworth,"Arts, entertainment, recreation & other services","1,600"
2016,E09000033,Westminster,"Arts, entertainment, recreation & other services","4,670"
2015,E09000001,City of London,"Arts, entertainment, recreation & other services",685
2015,E09000002,Barking and Dagenham,"Arts, entertainment, recreation & other services",235
2015,E09000003,Barnet,"Arts, entertainment, recreation & other services","1,400"
2015,E09000004,Bexley,"Arts, entertainment, recreation & other services",455
2015,E09000005,Brent,"Arts, entertainment, recreation & other services",785
2015,E09000006,Bromley,"Arts, entertainment, recreation & other services",970
2015,E09000007,Camden,"Arts, entertainment, recreation & other services","2,415"
2015,E09000008,Croydon,"Arts, entertainment, recreation & other services",815
2015,E09000009,Ealing,"Arts, entertainment, recreation & other services","1,070"
2015,E09000010,Enfield,"Arts, entertainment, recreation & other services",760
2015,E09000011,Greenwich,"Arts, entertainment, recreation & other services",560
2015,E09000012,Hackney,"Arts, entertainment, recreation & other services","1,350"
2015,E09000013,Hammersmith and Fulham,"Arts, entertainment, recreation & other services","1,085"
2015,E09000014,Haringey,"Arts, entertainment, recreation & other services","1,100"
2015,E09000015,Harrow,"Arts, entertainment, recreation & other services",610
2015,E09000016,Havering,"Arts, entertainment, recreation & other services",485
2015,E09000017,Hillingdon,"Arts, entertainment, recreation & other services",650
2015,E09000018,Hounslow,"Arts, entertainment, recreation & other services",805
2015,E09000019,Islington,"Arts, entertainment, recreation & other services","1,475"
2015,E09000020,Kensington and Chelsea,"Arts, entertainment, recreation & other services","1,295"
2015,E09000021,Kingston upon Thames,"Arts, entertainment, recreation & other services",545
2015,E09000022,Lambeth,"Arts, entertainment, recreation & other services","1,150"
2015,E09000023,Lewisham,"Arts, entertainment, recreation & other services",765
