year,Borough,gender,Occupation type,Count
2012,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",~
2012,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Harrow,female," 8: process, plant and machine operatives (SOC2010)",900
2012,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Newham,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2012,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Bexley,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Brent,female," 8: process, plant and machine operatives (SOC2010)",1100
2013,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Ealing,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",900
2013,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Newham,female," 8: process, plant and machine operatives (SOC2010)",1400
2013,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",1200
2013,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",800
2013,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2013,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",1000
2015,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Bexley,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Brent,female," 8: process, plant and machine operatives (SOC2010)",1800
2015,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Croydon,female," 8: process, plant and machine operatives (SOC2010)",1400
2015,Ealing,female," 8: process, plant and machine operatives (SOC2010)",1000
2015,Enfield,female," 8: process, plant and machine operatives (SOC2010)",1800
2015,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Hackney,female," 8: process, plant and machine operatives (SOC2010)",800
2015,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",500
2015,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Havering,female," 8: process, plant and machine operatives (SOC2010)",1300
2015,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",1000
2015,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Newham,female," 8: process, plant and machine operatives (SOC2010)",1200
2015,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2015,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",600
2016,Barnet,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Bexley,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Brent,female," 8: process, plant and machine operatives (SOC2010)",1900
2016,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Croydon,female," 8: process, plant and machine operatives (SOC2010)",1100
2016,Ealing,female," 8: process, plant and machine operatives (SOC2010)",1200
2016,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Hackney,female," 8: process, plant and machine operatives (SOC2010)",800
2016,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Havering,female," 8: process, plant and machine operatives (SOC2010)",1000
2016,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Newham,female," 8: process, plant and machine operatives (SOC2010)",1200
2016,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",900
2016,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",1900
2016,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",!
2016,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Barking and Dagenham,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Barnet,female," 8: process, plant and machine operatives (SOC2010)",1700
2017,Bexley,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Brent,female," 8: process, plant and machine operatives (SOC2010)",2600
2017,Bromley,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Camden,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Croydon,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Ealing,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Enfield,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Greenwich,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Hackney,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Hammersmith and Fulham,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Haringey,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Harrow,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Havering,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Hillingdon,female," 8: process, plant and machine operatives (SOC2010)",1200
2017,Hounslow,female," 8: process, plant and machine operatives (SOC2010)",1100
2017,Islington,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Kensington and Chelsea,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Kingston upon Thames,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Lambeth,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Lewisham,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Merton,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Newham,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Redbridge,female," 8: process, plant and machine operatives (SOC2010)",1200
2017,Richmond upon Thames,female," 8: process, plant and machine operatives (SOC2010)",800
2017,Southwark,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Sutton,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Tower Hamlets,female," 8: process, plant and machine operatives (SOC2010)",!
2017,Waltham Forest,female," 8: process, plant and machine operatives (SOC2010)",1100
2017,Wandsworth,female," 8: process, plant and machine operatives (SOC2010)",1300
2017,Westminster,female," 8: process, plant and machine operatives (SOC2010)",!
2004,Barking and Dagenham,male, 9: elementary occupations (SOC2010),6500
2004,Barnet,male, 9: elementary occupations (SOC2010),5500
2004,Bexley,male, 9: elementary occupations (SOC2010),4000
2004,Brent,male, 9: elementary occupations (SOC2010),8500
2004,Bromley,male, 9: elementary occupations (SOC2010),3600
2004,Camden,male, 9: elementary occupations (SOC2010),3800
2004,Croydon,male, 9: elementary occupations (SOC2010),10100
2004,Ealing,male, 9: elementary occupations (SOC2010),8400
2004,Enfield,male, 9: elementary occupations (SOC2010),7400
2004,Greenwich,male, 9: elementary occupations (SOC2010),6000
2004,Hackney,male, 9: elementary occupations (SOC2010),8300
2004,Hammersmith and Fulham,male, 9: elementary occupations (SOC2010),3400
2004,Haringey,male, 9: elementary occupations (SOC2010),5100
2004,Harrow,male, 9: elementary occupations (SOC2010),3700
2004,Havering,male, 9: elementary occupations (SOC2010),6800
2004,Hillingdon,male, 9: elementary occupations (SOC2010),7100
